90.1	0.9065238
90.12	0.9485774
90.14	1.011852
90.16	1.048648
90.18	1.064198
90.2	1.068431
90.22	1.066618
90.24	1.061354
90.26	1.053991
90.28	1.045288
90.3	1.035701
90.32	1.025517
90.34	1.014924
90.36	1.004052
90.38	0.9929874
90.4	0.9817933
90.42	0.970514
90.44	0.9591816
90.46	0.947819
90.48	0.9364427
90.5	0.9250645
90.52	0.9136926
90.54	0.9023327
90.56	0.8909883
90.58	0.8796615
90.6	0.868353
90.62	0.8570629
90.64	0.8457904
90.66	0.8345342
90.68	0.8232925
90.7	0.8120632
90.72	0.8008439
90.74	0.7896321
90.76	0.7784249
90.78	0.7672196
90.8	0.7560131
90.82	0.7448022
90.84	0.733584
90.86	0.7223553
90.88	0.7111127
90.9	0.6998532
90.92	0.6885735
90.94	0.6772704
90.96	0.6659409
90.98	0.6545816
91.0	0.6431897
91.02	0.631762
91.04	0.6202958
91.06	0.6087881
91.08	0.5972365
91.1	0.5856384
91.12	0.5739914
91.14	0.5622937
91.16	0.5505434
91.18	0.538739
91.2	0.5268794
91.22	0.5149641
91.24	0.5029929
91.26	0.4909662
91.28	0.478885
91.3	0.4667513
91.32	0.4545677
91.34	0.4423379
91.36	0.4300665
91.38	0.4177596
91.4	0.4054244
91.42	0.3930696
91.44	0.3807054
91.46	0.3683439
91.48	0.3559987
91.5	0.3436855
91.52	0.3314215
91.54	0.3192262
91.56	0.3071203
91.58	0.2951265
91.6	0.2832686
91.62	0.2715717
91.64	0.2600614
91.66	0.2487633
91.68	0.2377031
91.7	0.2269054
91.72	0.2163936
91.74	0.2061892
91.76	0.1963113
91.78	0.1867766
91.8	0.1775987
91.82	0.168788
91.84	0.1603517
91.86	0.1522935
91.88	0.1446138
91.9	0.1373094
91.92	0.1303739
91.94	0.1237979
91.96	0.1175693
91.98	0.1116741
92.0	0.1060967
92.02	0.1008211
92.04	0.09583153
92.06	0.09111315
92.08	0.08665265
92.1	0.08243849
92.12	0.07846089
92.14	0.07471145
92.16	0.07118255
92.18	0.06786664
92.2	0.06475535
92.22	0.06183892
92.24	0.05910567
92.26	0.05654193
92.28	0.0541323
92.3	0.05186019
92.32	0.04970879
92.34	0.04766204
92.36	0.04570572
92.38	0.0438284
92.4	0.04202206
92.42	0.04028243
92.44	0.0386089
92.46	0.03700394
92.48	0.0354723
92.5	0.03401987
92.52	0.03265244
92.54	0.03137449
92.56	0.03018817
92.58	0.02909249
92.6	0.028083
92.62	0.02715179
92.64	0.02628797
92.66	0.02547847
92.68	0.02470909
92.7	0.02396582
92.72	0.02323598
92.74	0.02250938
92.76	0.02177917
92.78	0.02104234
92.8	0.0202999
92.82	0.01955657
92.84	0.01882017
92.86	0.01810069
92.88	0.01740918
92.9	0.0167565
92.92	0.01615214
92.94	0.0156032
92.96	0.01511358
92.98	0.0146835
93.0	0.0143094
93.02	0.01398417
93.04	0.01369777
93.06	0.0134381
93.08	0.01319208
93.1	0.01294675
93.12	0.01269046
93.14	0.01241384
93.16	0.01211059
93.18	0.01177795
93.2	0.0114169
93.22	0.01103195
93.24	0.01063072
93.26	0.01022313
93.28	0.009820532
93.3	0.009434603
93.32	0.009076327
93.34	0.008754999
93.36	0.0084774
93.38	0.008247202
93.4	0.008064653
93.42	0.007926556
93.44	0.007826551
93.46	0.007755667
93.48	0.007703088
93.5	0.007657073
93.52	0.007605933
93.54	0.007539002
93.56	0.007447496
93.58	0.007325203
93.6	0.007168952
93.62	0.006978819
93.64	0.006758059
93.66	0.006512786
93.68	0.006251419
93.7	0.005983956
93.72	0.005721127
93.74	0.005473504
93.76	0.005250637
93.78	0.005060284
93.8	0.004907797
93.82	0.004795709
93.84	0.004723555
93.86	0.004687935
93.88	0.004682814
93.9	0.004700032
93.92	0.004729966
93.94	0.004762318
93.96	0.004786926
93.98	0.004794561
94.0	0.004777637
94.02	0.004730775
94.04	0.004651184
94.06	0.00453884
94.08	0.004396438
94.1	0.004229139
94.12	0.00404413
94.14	0.003850035
94.16	0.003656227
94.18	0.003472092
94.2	0.003306302
94.22	0.003166156
94.24	0.003057033
94.26	0.002982
94.28	0.002941603
94.3	0.002933858
94.32	0.002954425
94.34	0.00299697
94.36	0.003053674
94.38	0.003115842
94.4	0.003174572
94.42	0.003221434
94.44	0.003249093
94.46	0.003251847
94.48	0.003226028
94.5	0.003170246
94.52	0.003085453
94.54	0.002974842
94.56	0.002843568
94.58	0.002698339
94.6	0.002546891
94.62	0.002397398
94.64	0.00225786
94.66	0.002135511
94.68	0.002036289
